ï..customerID,Cust_ID,Gender,DOB,Age,SeniorCitizen,Dependents,Partner,Tenure,Mobile_Service,Dual_Sim,Internet_Mode,VOD_Streaming,Plan,PaymentMethod,Per_Month_Charge,Var_Charge,TotalCharges,Churn
1813-JYWTO,EV91,Female,5/16/1984,35,0,No,Yes,15,Yes,Yes,Fiber optic,No,Two year,Bank transfer (automatic),675,82,757,No
0156-FVPTA,UD28,Male,11/1/1960,58,0,No,Yes,4,Yes,No,DSL,No,Month-to-month,Electronic check,889,54,943,Yes
1984-FCOWB,NS18,Female,5/11/1987,32,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,One year,Electronic check,749,96,845,Yes
0654-HMSHN,YJ89,Male,6/19/1980,38,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,541,82,623,Yes
6719-OXYBR,DR57,Male,12/12/1955,63,0,No,No,25,Yes,No,Fiber optic,No,Month-to-month,Electronic check,641,93,734,No
3312-ZWLGF,ZK83,Male,10/29/1956,62,1,No,Yes,7,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,582,53,635,No
6476-YHMGA,XY76,Female,4/25/1976,43,0,Yes,Yes,12,Yes,No,DSL,Yes,Month-to-month,Bank transfer (automatic),385,92,477,No
5287-QWLKY,LM18,Male,1/17/1955,64,1,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Month-to-month,Credit card (automatic),489,91,580,Yes
0795-XCCTE,IQ96,Male,10/16/1955,63,1,No,No,40,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),639,100,739,No
0168-XZKBB,SJ42,Female,10/17/1977,41,0,No,Yes,13,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,564,87,651,No
3785-NRHYR,DT69,Male,11/1/1997,21,0,No,No,24,Yes,No,No,No internet service,Month-to-month,Mailed check,786,80,866,No
5196-SGOAK,LB66,Female,2/4/1979,40,0,No,No,23,Yes,No,Fiber optic,No,Month-to-month,Electronic check,615,80,695,Yes
4537-DKTAL,SG62,Female,9/16/1984,34,0,No,No,24,Yes,No,DSL,No,Month-to-month,Electronic check,681,58,739,No
7072-MBHEV,KE75,Female,9/30/1956,62,1,Yes,Yes,25,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),640,56,696,No
5602-BVFMK,EM41,Female,12/26/1978,40,0,No,No,11,Yes,No,No,No internet service,One year,Mailed check,660,97,757,No
6297-NOOPG,PE47,Female,10/6/1965,53,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Two year,Electronic check,862,92,954,No
1891-UAWWU,VN54,Female,9/22/1958,60,1,No,Yes,30,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,295,78,373,Yes
8204-TIFGJ,AR93,Female,7/4/1996,22,0,No,No,3,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),813,74,887,No
8050-DVOJX,YU26,Male,11/30/1955,63,1,No,No,15,Yes,Yes,DSL,Yes,Two year,Credit card (automatic),362,98,460,No
6108-OQZDQ,RO36,Female,6/21/1987,31,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,439,85,524,Yes
0363-QJVFX,XF97,Male,7/10/1956,62,0,No,No,38,Yes,Yes,Fiber optic,Yes,Month-to-month,Credit card (automatic),526,70,596,Yes
8903-XEBGX,WH91,Male,5/8/1960,59,0,Yes,No,35,Yes,No,DSL,Yes,Month-to-month,Electronic check,411,80,491,No
8169-SAEJD,BQ28,Male,5/2/1958,61,1,No,Yes,30,No,No phone service,DSL,Yes,Two year,Credit card (automatic),555,81,636,No
9840-DVNDC,TQ34,Male,5/4/1959,60,0,No,No,1,Yes,No,Fiber optic,No,Month-to-month,Credit card (automatic),752,57,809,Yes
1089-XZWHH,HF98,Female,8/10/1975,43,0,Yes,Yes,30,Yes,No,No,No internet service,Two year,Mailed check,455,86,541,No
2325-WINES,GG61,Female,4/23/1989,30,0,No,No,12,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),916,68,984,No
6064-ZATLR,ZP33,Female,6/25/1963,55,0,No,No,13,Yes,No,DSL,No,Two year,Bank transfer (automatic),687,99,786,No
3096-JRDSO,EG54,Female,3/24/1955,64,1,No,Yes,24,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),591,87,678,Yes
7824-PANSQ,ID22,Male,3/26/1955,64,0,No,No,36,Yes,Yes,Fiber optic,No,Month-to-month,Bank transfer (automatic),265,67,332,No
8042-JVNFH,BW63,Male,1/1/1982,37,0,No,No,10,Yes,No,Fiber optic,No,Month-to-month,Mailed check,850,56,906,Yes
9648-BCHKM,SK85,Female,12/23/1956,62,0,Yes,Yes,38,Yes,Yes,No,No internet service,Two year,Credit card (automatic),710,61,771,No
2888-ADFAO,TQ45,Female,7/8/1983,35,0,Yes,Yes,21,Yes,No,No,No internet service,Two year,Bank transfer (automatic),494,95,589,No
8707-HOEDG,GS96,Female,6/27/1971,47,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Two year,Electronic check,915,89,1004,No
3374-LXDEV,SO89,Female,12/9/1987,31,0,No,No,23,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,464,86,550,Yes
4072-IPYLT,RX51,Female,10/10/1958,60,0,Yes,Yes,4,Yes,No,DSL,No,Month-to-month,Credit card (automatic),251,65,316,No
7167-PCEYD,DZ58,Male,3/29/1961,58,0,No,No,38,Yes,No,No,No internet service,Two year,Mailed check,491,58,549,No
4936-YPJNK,NB62,Female,7/29/1983,35,0,No,No,31,Yes,No,No,No internet service,Month-to-month,Mailed check,262,59,321,No
1580-BMCMR,TD39,Male,11/19/1955,63,1,No,No,24,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,280,72,352,No
4817-KEQSP,LK51,Female,4/28/1982,37,0,Yes,Yes,23,Yes,No,No,No internet service,Two year,Bank transfer (automatic),744,72,816,No
6408-WHTEF,YH15,Male,3/20/1974,45,0,Yes,Yes,40,Yes,Yes,DSL,Yes,Two year,Mailed check,952,68,1020,No
9251-AWQGT,MR43,Female,2/7/1966,53,0,Yes,Yes,9,Yes,No,No,No internet service,Two year,Mailed check,445,65,510,No
8749-CLJXC,DN78,Male,1/19/1956,63,0,No,No,37,Yes,No,No,No internet service,Month-to-month,Mailed check,303,61,364,No
7989-VCQOH,PY80,Male,11/19/1981,37,0,Yes,Yes,31,Yes,No,DSL,Yes,Month-to-month,Electronic check,659,66,725,No
5049-GLYVG,AV46,Male,11/7/1976,42,0,No,No,10,Yes,No,No,No internet service,Month-to-month,Mailed check,630,50,680,Yes
4199-QHJNM,MV97,Male,4/3/1956,63,1,No,Yes,35,Yes,Yes,Fiber optic,Yes,Two year,Bank transfer (automatic),944,100,1044,No
8882-TLVRW,OZ98,Male,8/22/1969,49,0,Yes,Yes,18,No,No phone service,DSL,No,Two year,Mailed check,548,67,615,No
5883-GTGVD,VZ85,Male,1/10/2000,19,0,No,No,34,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,692,72,764,Yes
5135-GRQJV,QL11,Male,12/17/1956,62,1,No,Yes,15,Yes,Yes,Fiber optic,Yes,Two year,Mailed check,631,78,709,No
2384-OVPSA,SI55,Female,8/19/1955,63,1,No,No,14,Yes,No,No,No internet service,Two year,Mailed check,328,61,389,No
1371-WEPDS,FS10,Male,7/13/1958,60,1,No,Yes,26,Yes,No,DSL,Yes,One year,Electronic check,435,99,534,No
3580-GICBM,LR57,Female,5/26/1958,61,0,Yes,Yes,9,Yes,Yes,No,No internet service,Two year,Mailed check,288,90,378,No
4817-QRJSX,GY83,Female,8/13/1983,35,0,No,No,31,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),528,52,580,Yes
9730-DRTMJ,TG22,Male,4/2/1955,64,0,No,Yes,36,Yes,Yes,DSL,No,One year,Credit card (automatic),626,65,691,No
4686-UXDML,UN75,Female,6/28/1960,58,0,No,No,34,Yes,Yes,Fiber optic,Yes,Month-to-month,Credit card (automatic),474,65,539,No
3349-ANQNH,VH48,Female,9/8/1956,62,1,No,No,1,Yes,Yes,Fiber optic,Yes,One year,Electronic check,344,66,410,No
2398-YPMUR,HT10,Female,4/21/1956,63,1,No,Yes,27,Yes,No,Fiber optic,No,Month-to-month,Electronic check,454,59,513,Yes
0932-YIXYU,WF75,Female,3/24/1979,40,0,No,No,39,Yes,No,No,No internet service,Two year,Credit card (automatic),878,52,930,No
7480-SPLEF,QF99,Male,8/31/1976,42,0,Yes,Yes,27,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),962,96,1058,No
7636-XUHWW,LX46,Male,7/13/1961,57,0,No,No,39,Yes,No,No,No internet service,Month-to-month,Credit card (automatic),862,95,957,No
1431-CYWMH,UR70,Female,11/11/1982,36,0,Yes,Yes,11,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),707,99,806,No
5937-EORGB,QZ58,Male,10/22/1957,61,1,No,Yes,7,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,642,67,709,No
6349-JDHQP,AK54,Female,7/4/1972,46,0,No,No,8,Yes,No,No,No internet service,Two year,Credit card (automatic),929,69,998,No
5539-HIVAK,NW32,Female,1/28/1959,60,1,No,Yes,10,Yes,Yes,No,No internet service,Month-to-month,Mailed check,228,56,284,No
5847-MXBEO,XX37,Male,1/11/1968,51,0,No,No,34,Yes,No,No,No internet service,One year,Mailed check,410,52,462,No
9985-MWVIX,DO92,Female,5/19/1973,46,0,No,No,5,Yes,No,Fiber optic,No,Month-to-month,Mailed check,666,77,743,Yes
4583-PARNH,ZG35,Male,3/28/1955,64,1,No,Yes,14,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,780,71,851,No
1116-FRYVH,OU40,Female,8/28/1984,34,0,Yes,Yes,8,No,No phone service,DSL,No,Two year,Mailed check,342,93,435,No
1421-HCERK,VG94,Male,4/19/1956,63,1,No,Yes,19,Yes,Yes,Fiber optic,No,Month-to-month,Bank transfer (automatic),451,61,512,No
9633-XQABV,QY41,Female,3/14/1956,63,0,No,No,32,Yes,No,Fiber optic,No,Month-to-month,Electronic check,592,76,668,No
0716-BQNDX,YJ29,Male,3/20/1957,62,1,No,No,29,Yes,Yes,Fiber optic,Yes,Two year,Electronic check,707,88,795,No
1265-XTECC,IA48,Female,7/21/1958,60,1,No,Yes,9,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),641,61,702,Yes
1183-CANVH,FU97,Female,7/9/1986,32,0,No,Yes,35,Yes,No,DSL,No,One year,Bank transfer (automatic),919,54,973,No
1972-XMUWV,GH89,Female,4/21/1989,30,0,No,Yes,36,Yes,No,DSL,No,Two year,Credit card (automatic),684,85,769,No
8679-LZBMD,EG85,Male,8/24/1994,24,0,No,Yes,39,Yes,No,Fiber optic,Yes,One year,Bank transfer (automatic),831,99,930,No
3407-JMJQQ,NI22,Female,9/2/1988,30,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Two year,Bank transfer (automatic),808,67,875,No
6252-DFGTK,IZ76,Female,3/5/1958,61,0,No,Yes,18,Yes,Yes,DSL,No,One year,Credit card (automatic),220,93,313,No
1539-LNKHM,IV39,Female,10/5/1994,24,0,No,No,5,Yes,No,No,No internet service,Month-to-month,Mailed check,300,97,397,No
8645-KOMJQ,PK90,Male,5/20/1981,38,0,Yes,Yes,39,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),440,50,490,No
0289-IVARM,OW20,Female,10/9/1956,62,0,No,No,31,Yes,No,DSL,No,Month-to-month,Electronic check,974,81,1055,No
9761-XUJWD,QR41,Male,3/24/1980,39,0,No,No,4,Yes,No,DSL,Yes,Month-to-month,Bank transfer (automatic),633,52,685,No
4057-FKCZK,IE71,Male,10/17/1989,29,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Two year,Bank transfer (automatic),723,79,802,No
4291-TPNFG,QR38,Male,1/5/1962,57,0,No,Yes,28,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),765,54,819,No
6087-YPWHO,SS20,Male,4/12/1962,57,0,No,Yes,34,Yes,Yes,DSL,No,Two year,Mailed check,409,82,491,No
3090-QFUVD,ON36,Female,3/10/1964,55,0,No,No,16,Yes,No,No,No internet service,Month-to-month,Credit card (automatic),670,98,768,No
2237-ZFSMY,MH26,Female,8/17/1995,23,0,No,No,20,Yes,No,Fiber optic,No,One year,Electronic check,769,52,821,Yes
1722-LDZJS,DM55,Male,10/30/1970,48,0,Yes,Yes,14,Yes,No,No,No internet service,One year,Credit card (automatic),518,71,589,No
1818-ESQMW,DM24,Female,12/30/1977,41,0,No,No,17,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,801,83,884,No
4871-JTKJF,HN93,Female,10/26/1958,60,1,No,No,15,Yes,No,Fiber optic,No,Month-to-month,Electronic check,829,90,919,Yes
1415-YFWLT,MD67,Female,4/26/1955,64,1,No,No,30,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,489,68,557,Yes
7401-RUBNK,LT24,Female,2/15/1991,28,0,No,Yes,34,Yes,No,Fiber optic,No,Month-to-month,Electronic check,666,51,717,No
0506-YLVKJ,KN23,Male,7/29/1974,44,0,Yes,Yes,16,Yes,No,No,No internet service,Two year,Mailed check,665,87,752,No
8661-BOYNW,DI52,Female,9/4/1979,39,0,No,Yes,24,Yes,Yes,DSL,Yes,Two year,Credit card (automatic),685,71,756,No
6711-VTNRE,UV15,Female,5/25/1985,34,0,No,No,7,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,623,63,686,Yes
4815-GBTCD,YG58,Female,4/15/1964,55,0,No,Yes,28,No,No phone service,DSL,No,Month-to-month,Electronic check,289,81,370,No
2805-AUFQN,AL42,Female,4/23/1961,58,0,No,No,2,Yes,No,No,No internet service,Two year,Credit card (automatic),326,53,379,No
0980-PVMRC,YM71,Female,4/30/1979,40,0,Yes,Yes,29,No,No phone service,DSL,Yes,Month-to-month,Electronic check,477,82,559,No
7233-DRTRF,MZ12,Male,8/23/1956,62,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,690,69,759,No
3500-RMZLT,GN70,Female,9/25/1956,62,1,No,No,9,Yes,No,Fiber optic,Yes,Month-to-month,Mailed check,298,81,379,Yes
3873-NFTGI,DI74,Male,5/2/1990,29,0,No,No,2,Yes,Yes,DSL,No,Month-to-month,Credit card (automatic),320,96,416,No
1162-ECVII,SX50,Male,1/12/1959,60,1,No,Yes,37,Yes,Yes,Fiber optic,Yes,Two year,Bank transfer (automatic),315,76,391,No
7048-GXDAY,LU81,Male,1/26/1973,46,0,No,No,21,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,559,81,640,No
8571-ZCMCX,NN38,Female,2/17/1967,52,0,Yes,Yes,7,No,No phone service,DSL,Yes,Two year,Credit card (automatic),905,78,983,No
1169-WCVAK,YT45,Male,9/9/1980,38,0,No,Yes,37,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),522,56,578,No
4548-SDBKE,WN45,Female,2/21/1967,52,0,No,No,35,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,698,57,755,Yes
8066-POXGX,KM18,Female,2/14/1983,36,0,No,No,10,No,No phone service,DSL,Yes,Month-to-month,Electronic check,705,71,776,Yes
7129-CAKJW,WC19,Female,1/2/1993,26,0,No,No,2,Yes,Yes,Fiber optic,No,Month-to-month,Bank transfer (automatic),498,63,561,No
8695-ARGXZ,ST40,Male,7/6/1958,60,1,No,Yes,16,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,882,81,963,No
3570-YUEKJ,AO58,Female,8/27/1981,37,0,No,No,38,Yes,No,DSL,No,Month-to-month,Electronic check,899,58,957,No
4143-OOBWZ,CR81,Male,10/6/1965,53,0,No,Yes,20,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,471,67,538,Yes
1555-HAPSU,VP65,Female,8/3/1989,29,0,Yes,Yes,9,Yes,Yes,No,No internet service,Two year,Credit card (automatic),385,70,455,No
1697-NVVGY,MQ66,Male,10/30/1957,61,1,No,Yes,31,Yes,No,DSL,No,Month-to-month,Bank transfer (automatic),393,96,489,No
7854-EKTJL,QH88,Female,9/27/1971,47,0,Yes,No,33,Yes,No,No,No internet service,Month-to-month,Electronic check,992,92,1084,Yes
8464-EETCQ,HK30,Male,11/28/1984,34,0,No,No,38,Yes,No,No,No internet service,Two year,Credit card (automatic),983,62,1045,No
2419-FSORS,KO42,Male,4/11/1993,26,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,Two year,Electronic check,628,66,694,No
8132-YPVBX,FD17,Female,11/28/1975,43,0,No,No,24,Yes,No,Fiber optic,Yes,Month-to-month,Mailed check,956,76,1032,No
9102-IAYHT,ZX82,Female,1/12/1957,62,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,401,68,469,Yes
6754-LZUKA,FF66,Male,12/13/1983,35,0,No,Yes,34,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),608,91,699,No
3422-LYEPQ,WG12,Male,3/2/1955,64,0,Yes,Yes,40,Yes,No,Fiber optic,No,Month-to-month,Electronic check,566,63,629,Yes
8099-MZPUJ,CN55,Male,8/27/1967,51,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),295,96,391,No
0787-LHDYT,ZC88,Male,10/12/1970,48,0,No,No,17,Yes,No,No,No internet service,Month-to-month,Credit card (automatic),692,77,769,No
2642-DTVCO,NN49,Male,12/29/1957,61,1,No,No,19,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,769,89,858,Yes
0374-IOEGQ,GR22,Female,12/2/1964,54,0,No,No,22,Yes,No,DSL,No,Month-to-month,Electronic check,968,91,1059,No
4361-JEIVL,BR40,Male,12/8/1978,40,0,Yes,No,11,Yes,No,DSL,No,Month-to-month,Electronic check,923,79,1002,Yes
3197-NNYNB,JB33,Male,2/2/1963,56,0,No,No,20,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),840,56,896,No
3396-DKDEL,WI84,Female,9/20/1975,43,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),729,87,816,No
1752-OZXFY,TK80,Male,6/4/1976,43,0,No,Yes,7,Yes,No,DSL,No,One year,Mailed check,409,59,468,No
9066-QRSDU,AW45,Female,10/15/1961,57,0,No,Yes,18,Yes,Yes,No,No internet service,One year,Electronic check,834,74,908,No
9112-WSNPU,KS50,Female,5/7/1957,62,1,No,No,18,Yes,No,Fiber optic,No,Month-to-month,Electronic check,773,80,853,No
9867-NNXLC,WC96,Female,6/5/1956,63,0,No,No,31,Yes,No,No,No internet service,Month-to-month,Mailed check,837,99,936,No
5321-NTRKC,ZH60,Male,5/2/1986,33,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),301,78,379,No
1363-TXLSL,TA30,Male,11/8/1957,61,1,No,Yes,34,Yes,No,Fiber optic,No,Month-to-month,Electronic check,602,75,677,Yes
9507-EXLTT,MQ21,Female,9/9/1978,40,0,No,Yes,5,Yes,No,Fiber optic,No,Month-to-month,Bank transfer (automatic),694,52,746,Yes
3161-GETRM,NB18,Male,3/8/1974,45,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Month-to-month,Credit card (automatic),512,88,600,No
0402-OAMEN,BM63,Female,8/8/1977,41,0,Yes,Yes,11,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),699,91,790,No
6933-VLYFX,DA77,Male,11/15/1971,47,0,Yes,Yes,12,No,No phone service,DSL,Yes,One year,Electronic check,980,98,1078,No
6754-WKSHP,YV57,Male,9/2/1968,50,0,Yes,No,18,Yes,Yes,No,No internet service,One year,Bank transfer (automatic),913,96,1009,No
9846-GKXAS,JF64,Female,2/25/1973,46,0,No,No,4,Yes,No,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),692,90,782,Yes
6017-PPLPX,FI48,Male,3/20/1970,49,0,Yes,Yes,12,Yes,No,Fiber optic,No,Month-to-month,Electronic check,926,68,994,Yes
4976-LNFVV,IN82,Male,6/3/1957,62,1,No,Yes,35,No,No phone service,DSL,No,Month-to-month,Credit card (automatic),571,71,642,No
5055-MGMGF,RW65,Female,6/17/1963,56,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,772,75,847,No
4641-FROLU,AY33,Female,6/28/1960,58,0,Yes,Yes,29,Yes,No,No,No internet service,Two year,Mailed check,526,91,617,No
2862-JVEOY,GG18,Male,10/15/1987,31,0,No,No,9,Yes,No,No,No internet service,One year,Mailed check,488,77,565,No
2969-QWUBZ,CP91,Female,3/15/1957,62,0,No,No,7,No,No phone service,DSL,Yes,Month-to-month,Electronic check,350,62,412,No
9822-BIIGN,KF93,Male,8/8/1982,36,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Month-to-month,Electronic check,821,93,914,No
2077-MPJQO,CW92,Male,7/17/1958,60,1,No,Yes,27,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,419,79,498,No
1534-OULXE,AJ85,Female,6/7/1978,41,0,Yes,Yes,17,Yes,No,DSL,No,One year,Bank transfer (automatic),782,89,871,No
7136-RVDTZ,GQ39,Male,5/27/1957,62,1,No,No,27,No,No phone service,DSL,Yes,One year,Electronic check,503,97,600,Yes
2971-SGAFL,KJ83,Female,8/4/1960,58,0,No,No,39,Yes,Yes,DSL,Yes,Month-to-month,Electronic check,343,80,423,No
1480-IVEVR,UX71,Male,2/9/1958,61,1,No,Yes,28,Yes,Yes,Fiber optic,No,One year,Bank transfer (automatic),983,74,1057,No
2905-KFQUV,OW89,Female,10/29/1982,36,0,No,Yes,4,Yes,No,Fiber optic,No,Month-to-month,Credit card (automatic),336,98,434,No
4581-SSPWD,PN95,Female,12/12/1981,37,0,No,No,38,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,925,76,1001,Yes
3370-HXOPH,UO26,Female,8/17/1986,32,0,No,No,29,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,565,85,650,No
9391-YZEJW,BL12,Female,3/19/1984,35,0,No,No,18,Yes,Yes,Fiber optic,Yes,One year,Bank transfer (automatic),587,54,641,No
9958-MEKUC,CY29,Male,9/16/1976,42,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),653,54,707,No
0281-CNTZX,PU70,Male,2/6/1964,55,0,No,Yes,40,Yes,No,No,No internet service,Two year,Bank transfer (automatic),353,61,414,No
6927-WTFIV,FW18,Male,6/21/1956,62,1,No,No,31,Yes,No,Fiber optic,No,Month-to-month,Credit card (automatic),720,61,781,Yes
4118-CEVPF,DH27,Female,4/12/1958,61,1,No,No,25,Yes,Yes,Fiber optic,Yes,One year,Bank transfer (automatic),521,92,613,No
3398-ZOUAA,UC16,Male,7/28/1955,63,1,No,Yes,32,Yes,No,Fiber optic,No,Month-to-month,Electronic check,810,68,878,Yes
9114-VEPUF,ZC74,Male,7/25/1957,61,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,One year,Electronic check,323,75,398,No
7876-BEUTG,IS77,Female,9/26/1955,63,0,No,No,12,Yes,Yes,DSL,No,Month-to-month,Mailed check,431,72,503,No
2338-BQEZT,ZG66,Female,3/2/1972,47,0,No,No,3,Yes,No,DSL,No,Month-to-month,Credit card (automatic),508,95,603,No
9873-MNDKV,MM28,Female,2/16/1956,63,0,No,No,19,Yes,No,DSL,No,Month-to-month,Mailed check,797,70,867,No
0378-NHQXU,SW70,Female,10/6/1961,57,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,895,50,945,Yes
8241-JUIQO,SW16,Female,9/5/1968,50,0,No,No,10,Yes,No,No,No internet service,One year,Bank transfer (automatic),543,94,637,No
2194-IIQOF,ZZ31,Female,2/14/1983,36,0,No,Yes,25,Yes,Yes,DSL,Yes,Two year,Credit card (automatic),622,89,711,No
4512-ZUIYL,AB75,Female,7/1/1974,44,0,No,No,13,Yes,No,Fiber optic,No,Month-to-month,Bank transfer (automatic),987,63,1050,Yes
9631-RXVJM,NX51,Male,12/6/1965,53,0,No,No,21,Yes,No,No,No internet service,Two year,Mailed check,606,90,696,No
9584-EXCDZ,VT82,Female,12/21/1956,62,0,No,No,24,Yes,No,Fiber optic,No,Month-to-month,Bank transfer (automatic),646,68,714,No
7969-AULMZ,FZ19,Female,4/27/1976,43,0,No,No,12,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,340,68,408,Yes
5093-FEGLU,IN93,Female,1/26/1981,38,0,No,Yes,29,Yes,No,No,No internet service,Two year,Bank transfer (automatic),347,71,418,No
2621-UDNLU,YL70,Female,2/22/1999,20,0,No,Yes,2,Yes,No,No,No internet service,Month-to-month,Mailed check,391,93,484,No
7526-IVLYU,MO93,Male,7/4/1995,23,0,No,No,5,Yes,No,No,No internet service,Month-to-month,Mailed check,962,65,1027,No
2428-HYUNX,GN32,Male,7/25/1956,62,1,No,Yes,20,Yes,No,No,No internet service,Two year,Credit card (automatic),878,53,931,No
9214-EKVXR,GI10,Female,5/6/1971,48,0,No,No,11,Yes,No,DSL,No,Month-to-month,Mailed check,564,52,616,No
3410-MHHUM,VO79,Female,2/15/1987,32,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,One year,Electronic check,513,69,582,No
0568-ONFPC,HB73,Male,5/2/1989,30,0,Yes,Yes,15,Yes,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),963,54,1017,Yes
0733-VUNUW,RP23,Male,9/25/1980,38,0,No,No,9,Yes,Yes,DSL,No,Month-to-month,Bank transfer (automatic),857,68,925,Yes
4550-EVXNY,TJ48,Female,1/20/1983,36,0,Yes,No,25,Yes,No,Fiber optic,No,Month-to-month,Electronic check,278,79,357,Yes
2122-YWVYA,JV27,Female,10/18/1962,56,0,No,No,7,Yes,No,Fiber optic,No,Month-to-month,Electronic check,300,99,399,No
2968-SSGAA,TO35,Female,7/6/1973,45,0,No,No,12,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,778,91,869,Yes
2296-DKZFP,KD61,Female,4/17/1984,35,0,No,Yes,36,Yes,No,DSL,Yes,Two year,Bank transfer (automatic),449,95,544,No
4844-JJWUY,ZY76,Female,8/8/1956,62,1,No,No,4,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,529,71,600,Yes
6777-TGHTM,WK68,Female,10/30/1995,23,0,No,No,37,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),928,61,989,Yes
8909-BOLNL,NP50,Male,7/25/1980,38,0,No,No,33,Yes,No,No,No internet service,One year,Mailed check,259,74,333,No
6603-YRDCJ,PI76,Male,4/4/1971,48,0,No,Yes,13,Yes,No,DSL,No,Two year,Mailed check,584,69,653,No
3538-WZPHD,IF70,Male,10/23/1993,25,0,No,No,23,No,No phone service,DSL,No,Month-to-month,Electronic check,804,93,897,Yes
3229-USWAR,KA22,Female,6/27/1961,57,0,No,No,16,Yes,No,DSL,Yes,One year,Bank transfer (automatic),808,76,884,No
2138-VFAPZ,AS80,Female,3/9/1978,41,0,Yes,Yes,28,Yes,No,No,No internet service,Two year,Mailed check,676,89,765,No
6131-JLWZM,WR51,Female,2/20/1987,32,0,No,No,25,Yes,No,No,No internet service,Month-to-month,Mailed check,349,61,410,No
4785-QRJHC,TR75,Male,5/20/1957,62,1,No,Yes,5,No,No phone service,DSL,Yes,One year,Bank transfer (automatic),826,80,906,Yes
